entropy,max_prob,accepted
0.0006018741405569017,1.0,1
0.18505962193012238,0.9580078125,1
0.4293176531791687,0.88720703125,1
0.8677761554718018,0.697265625,1
0.9239075779914856,0.7236328125,1
0.11973923444747925,0.98193359375,1
0.0025004136841744184,1.0,1
0.1559898853302002,0.9697265625,1
0.00450361892580986,0.99951171875,1
1.2594157457351685,0.515625,0
3.075484275817871,0.230224609375,0
0.8348487019538879,0.72607421875,1
0.9803095459938049,0.76513671875,1
1.4082748889923096,0.54931640625,1
1.0608620643615723,0.70263671875,1
0.003126982133835554,0.99951171875,1
0.006585576571524143,0.99951171875,1
0.28086140751838684,0.95166015625,1
0.616832435131073,0.69580078125,1
1.0853652954101562,0.52734375,1
0.14917472004890442,0.97900390625,1
0.08029483258724213,0.98974609375,1
0.027240173891186714,0.9970703125,1
0.002300101798027754,1.0,1
0.10057685524225235,0.97998046875,1
0.004127761349081993,0.99951171875,1
0.0016448545502498746,1.0,1
0.46020957827568054,0.888671875,1
0.08337713778018951,0.990234375,1
0.3490181863307953,0.94580078125,1
0.007966634817421436,0.99951171875,1
0.15809625387191772,0.96630859375,1
0.004621199332177639,0.99951171875,1
0.9766026735305786,0.7119140625,0
0.04021035134792328,0.99462890625,1
0.0016103577800095081,1.0,1
0.013112995773553848,0.99853515625,1
0.00999910943210125,0.9990234375,1
0.0023945807479321957,1.0,1
0.00563744455575943,0.99951171875,1
0.008696921169757843,0.9990234375,1
0.020060520619153976,0.998046875,1
0.08800587058067322,0.98779296875,1
0.0030905534513294697,0.99951171875,1
1.3620100021362305,0.44140625,0
0.9152408838272095,0.55126953125,0
2.4931111335754395,0.36474609375,0
1.326324224472046,0.51318359375,1
0.6990052461624146,0.7958984375,1
0.0039043440483510494,0.99951171875,1
0.006397578399628401,0.99951171875,1
0.08113978058099747,0.98876953125,1
0.0003035767003893852,1.0,1
0.003670374397188425,0.99951171875,1
0.021326618269085884,0.99755859375,1
0.17429660260677338,0.96728515625,1
0.11144711822271347,0.98095703125,0
0.000970677356235683,1.0,1
0.0007637850940227509,1.0,1
0.0031964173540472984,0.99951171875,1
0.0009216720354743302,1.0,1
0.032748088240623474,0.99609375,1
0.20884597301483154,0.96826171875,1
0.0039859432727098465,0.99951171875,1
0.003408196847885847,0.99951171875,1
0.0003819779376499355,1.0,1
0.0002778680936899036,1.0,1
0.024852029979228973,0.9970703125,1
0.46357613801956177,0.85107421875,1
0.0005978216649964452,1.0,1
0.22301173210144043,0.94580078125,1
0.10106825083494186,0.9873046875,1
0.00012324558338150382,1.0,1
1.5207102298736572,0.60986328125,0
0.34488242864608765,0.8974609375,0
0.6100546717643738,0.8369140625,1
1.7550954818725586,0.5283203125,1
1.5543529987335205,0.4833984375,0
1.6068531274795532,0.300537109375,0
0.7977831363677979,0.775390625,0
2.243039846420288,0.373291015625,1
1.0570080280303955,0.7119140625,1
0.08280341327190399,0.98974609375,1
0.008460748940706253,0.9990234375,1
0.5656401515007019,0.85546875,1
0.20484930276870728,0.97216796875,1
2.193357467651367,0.38134765625,1
0.051875025033950806,0.99267578125,1
0.16564303636550903,0.9658203125,1
0.010108394548296928,0.9990234375,1
0.001096468884497881,1.0,1
0.003088783472776413,0.99951171875,1
1.7191883325576782,0.51171875,1
1.0224521160125732,0.6689453125,1
0.0017982401186600327,1.0,1
0.1689063161611557,0.96728515625,1
0.022814355790615082,0.99755859375,1
0.018721451982855797,0.998046875,1
0.6808768510818481,0.81103515625,1
0.023120149970054626,0.9970703125,1
0.13484935462474823,0.98046875,1
0.8019824028015137,0.7607421875,1
0.00411859480664134,0.99951171875,1
2.2877001762390137,0.5009765625,0
0.20111900568008423,0.97265625,1
0.26698681712150574,0.935546875,1
0.0015758025692775846,1.0,1
1.4958029985427856,0.53857421875,0
0.10585081577301025,0.98779296875,1
0.08229973912239075,0.98583984375,1
0.15416938066482544,0.9716796875,0
0.0012238580966368318,1.0,1
1.9267596006393433,0.3369140625,0
1.1365082263946533,0.5498046875,1
1.051798701286316,0.7734375,0
0.4623180329799652,0.927734375,1
1.9988083839416504,0.370361328125,0
0.809359073638916,0.74072265625,1
1.4035922288894653,0.6708984375,0
0.0990787222981453,0.982421875,1
0.02209903672337532,0.9970703125,1
0.17495930194854736,0.96728515625,1
0.0023325870279222727,1.0,1
0.03860212489962578,0.99462890625,1
0.7601968050003052,0.8349609375,1
0.009277723729610443,0.9990234375,1
0.6655194163322449,0.69140625,1
0.5783802270889282,0.87060546875,1
0.2732766568660736,0.958984375,1
0.0689772292971611,0.98974609375,1
0.030244531109929085,0.99658203125,1
0.033477768301963806,0.99609375,1
0.00040157019975595176,1.0,1
0.2541694939136505,0.95703125,1
0.09034235030412674,0.98583984375,1
0.003091133199632168,0.99951171875,1
0.897217869758606,0.75439453125,1
0.07836898416280746,0.98779296875,1
0.050272539258003235,0.9912109375,1
0.20769964158535004,0.95361328125,1
0.9305691719055176,0.70947265625,1
0.0569942332804203,0.9921875,1
0.61086505651474,0.8173828125,1
0.05528837442398071,0.99169921875,1
0.9132817387580872,0.5732421875,1
0.5468789339065552,0.83447265625,1
0.000609760929364711,1.0,1
0.6998148560523987,0.7333984375,1
0.29911309480667114,0.923828125,1
1.287460446357727,0.470947265625,1
1.2628061771392822,0.57666015625,0
0.028620468452572823,0.99658203125,1
0.00014879312948323786,1.0,1
0.012352218851447105,0.99853515625,1
0.10761737078428268,0.982421875,1
0.6145073771476746,0.83447265625,1
0.31571507453918457,0.9345703125,1
0.42937323451042175,0.87939453125,1
0.9103853702545166,0.7900390625,1
0.13020744919776917,0.97705078125,1
0.7623544931411743,0.54443359375,0
1.2779541015625,0.473876953125,0
0.02098482847213745,0.99755859375,1
0.6099410057067871,0.857421875,1
0.6264446377754211,0.80029296875,1
1.1619431972503662,0.5712890625,0
0.3286067247390747,0.93505859375,1
0.1095954030752182,0.98291015625,1
0.6811530590057373,0.5849609375,1
0.055327318608760834,0.9921875,1
1.1668479442596436,0.458251953125,1
0.3956596851348877,0.880859375,1
0.3557031750679016,0.9306640625,1
0.15286841988563538,0.97265625,1
0.04279051348567009,0.99365234375,1
0.0045187268406152725,0.99951171875,1
0.05430039018392563,0.99267578125,1
0.2729851007461548,0.9443359375,1
0.8200305700302124,0.724609375,1
1.3835318088531494,0.52734375,0
1.36422860622406,0.54833984375,1
0.02359194867312908,0.99755859375,1
0.0015010731294751167,1.0,1
0.011655342765152454,0.99853515625,1
0.1338023990392685,0.97802734375,1
0.004954377189278603,0.99951171875,1
0.40332329273223877,0.90283203125,1
1.3988935947418213,0.564453125,1
1.8569681644439697,0.53125,1
1.010696291923523,0.6826171875,1
1.116985559463501,0.5625,0
1.297589659690857,0.50244140625,1
